Date,Open,High,Low,Close,Adj Close,Volume
2019-11-14,28.450001,28.500000,27.940001,28.000000,27.299475,1746300
2019-11-18,28.270000,28.520000,28.209999,28.250000,27.543219,1728600
2019-11-19,28.370001,28.520000,28.150000,28.200001,27.494473,1474700
2019-11-21,27.750000,27.980000,27.709999,27.830000,27.664944,1531900
2019-11-22,27.980000,28.100000,27.860001,28.100000,27.933344,727100
2019-11-25,28.100000,28.170000,27.809999,27.930000,27.764353,980200
2019-11-26,27.889999,28.120001,27.530001,27.920000,27.754412,1799600
2019-11-27,27.990000,28.090000,27.639999,28.049999,27.883638,1015400
2019-11-28,28.030001,28.170000,27.940001,28.049999,27.883638,681500
2019-11-29,28.120001,28.420000,28.120001,28.299999,28.132156,1300000
2019-12-02,28.309999,28.969999,28.309999,28.500000,28.330971,1654800
2019-12-03,28.520000,28.840000,28.500000,28.610001,28.440319,1525200
2019-12-04,28.740000,28.790001,28.540001,28.780001,28.609310,1176800
2019-12-05,28.840000,29.139999,28.170000,28.900000,28.728598,2268600
2019-12-06,28.900000,29.120001,28.870001,28.959999,28.788242,1451200
2019-12-09,29.100000,29.450001,28.959999,29.200001,29.026821,1582300
2019-12-10,29.200001,29.530001,29.120001,29.450001,29.275337,1253200
2019-12-11,29.450001,29.770000,29.330000,29.580000,29.404566,1975200
2019-12-12,29.650000,30.059999,29.610001,29.889999,29.712727,1725500
2019-12-13,30.000000,30.360001,29.910000,30.360001,30.179941,1235600
2019-12-16,30.379999,30.660000,30.230000,30.420000,30.239584,1767900
2019-12-17,30.299999,30.440001,29.910000,30.270000,30.270000,1635200
2019-12-18,30.270000,30.540001,30.010000,30.400000,30.400000,2263100
2019-12-19,30.450001,30.730000,30.240000,30.500000,30.500000,1738600
2019-12-20,30.660000,30.660000,30.209999,30.450001,30.450001,1428200
2019-12-23,30.440001,30.680000,30.320000,30.650000,30.650000,1145000
2019-12-26,30.680000,31.100000,30.650000,31.000000,31.000000,1437300
2019-12-27,31.100000,31.129999,30.730000,30.799999,30.799999,976500
2019-12-30,31.000000,31.219999,30.799999,31.059999,31.059999,738300
2020-01-02,31.150000,31.360001,30.780001,30.840000,30.840000,1270600
2020-01-03,30.840000,30.969999,30.520000,30.969999,30.969999,1786300
2020-01-06,30.990000,31.209999,30.650000,31.000000,31.000000,2492400
2020-01-07,30.990000,30.990000,30.350000,30.740000,30.740000,2553700
2020-01-08,30.750000,30.780001,29.920000,30.120001,30.120001,2235600
2020-01-09,30.150000,30.360001,29.700001,30.280001,30.280001,3078600
2020-01-10,30.389999,30.620001,30.219999,30.370001,30.370001,1376800
2020-01-13,30.410000,30.709999,30.389999,30.709999,30.709999,1629200
2020-01-14,30.709999,30.809999,30.360001,30.809999,30.809999,2082800
2020-01-15,30.820000,30.860001,30.520000,30.709999,30.709999,1832300
2020-01-16,30.670000,30.980000,30.580000,30.850000,30.850000,2773100
2020-01-17,30.900000,31.490000,30.879999,31.440001,31.440001,1417300
2020-01-20,31.450001,32.130001,31.389999,32.049999,32.049999,2943200
2020-01-21,32.049999,32.189999,31.700001,31.850000,31.850000,1656100
2020-01-22,31.980000,32.160000,31.670000,31.990000,31.990000,1958400
2020-01-23,31.750000,32.220001,31.650000,32.209999,32.209999,1495800
2020-01-24,32.299999,32.349998,31.860001,32.020000,32.020000,1120500
2020-01-27,31.700001,31.790001,31.250000,31.500000,31.500000,1838100
2020-01-28,31.549999,32.110001,31.330000,31.980000,31.980000,1518500
2020-01-29,31.980000,32.080002,31.580000,31.770000,31.770000,1548100
2020-01-30,31.450001,31.680000,30.850000,31.330000,31.330000,2355200
2020-01-31,31.309999,31.379999,30.850000,30.959999,30.959999,2097100
2020-02-03,31.100000,31.620001,31.059999,31.150000,31.150000,3273900
2020-02-04,31.500000,31.750000,31.129999,31.139999,31.139999,1726900
2020-02-05,31.299999,31.580000,31.090000,31.360001,31.360001,1588800
2020-02-06,31.459999,31.650000,30.670000,30.850000,30.850000,1585800
