Date,Open,High,Low,Close,Adj Close,Volume
2018-11-22,5.654970,5.719320,5.549360,5.681370,5.338994,3215519
2018-11-23,5.658270,5.813380,5.610420,5.684670,5.342095,3371265
2018-11-26,5.734180,6.204460,5.709420,6.204460,5.830562,4706923
2018-11-27,6.229210,6.418980,6.003150,6.189610,5.816607,6783739
2018-11-28,6.197860,6.308420,6.121950,6.186310,5.813505,2904027
2018-11-29,6.232510,6.484980,6.189610,6.471780,6.081772,5338997
2018-11-30,6.471780,6.600490,6.357920,6.509730,6.117435,3564584
2018-12-03,6.600490,6.681350,6.437130,6.437130,6.049210,3057955
2018-12-04,6.461880,6.488280,6.257260,6.344720,5.962368,2287709
2018-12-05,6.352970,6.532840,6.352970,6.435480,6.047659,1964097
2018-12-06,6.425580,6.592240,6.291920,6.460230,6.070918,2279225
2018-12-07,6.470130,6.600490,6.453630,6.542740,6.148456,2137417
2018-12-10,6.592240,6.763850,6.522930,6.730850,6.325229,5529286
2018-12-11,6.818310,6.831510,6.371120,6.542740,6.148456,3786385
2018-12-12,6.501480,6.707750,6.404130,6.583990,6.187220,3078559
2018-12-13,6.603790,6.709400,6.575740,6.583990,6.187220,1757445
2018-12-14,6.550990,6.666500,6.455280,6.550990,6.156209,1222939
2018-12-17,6.547690,6.626890,6.130210,6.222610,5.847617,2608291
2018-12-18,6.171460,6.283670,6.146710,6.214360,5.839865,2104692
2018-12-19,6.286970,6.338120,6.278720,6.296870,5.917403,1893193
2018-12-20,6.301820,6.466830,6.173110,6.376070,5.991829,2271346
2018-12-21,6.377720,6.514680,6.352970,6.514680,6.122087,7403087
2018-12-26,6.435480,6.461880,6.372770,6.372770,5.988729,3279150
2018-12-27,6.361220,6.435480,6.253960,6.435480,6.047659,1076284
2018-12-28,6.445380,6.509730,6.367820,6.367820,5.984076,2780400
2019-01-02,6.361220,6.583990,6.321620,6.511380,6.207204,1801684
2019-01-03,6.470130,6.547690,6.280370,6.323270,6.027882,3395505
2019-01-04,6.392570,6.415680,6.187960,6.245710,5.953944,4786311
2019-01-07,6.245710,6.298520,6.222610,6.270470,5.977548,985381
2019-01-08,6.372770,6.699500,6.372770,6.569140,6.262266,6894639
2019-01-09,6.648340,6.683000,6.435480,6.592240,6.284286,2652530
2019-01-10,6.600490,6.600490,6.390920,6.484980,6.182037,1435045
2019-01-11,6.484980,6.539440,6.428880,6.435480,6.134850,4523300
2019-01-14,6.476730,6.699500,6.460230,6.699500,6.386536,2639804
2019-01-15,6.709400,6.930510,6.496530,6.569140,6.262266,4877820
2019-01-16,6.631840,6.651640,6.504780,6.649990,6.339339,1431409
2019-01-17,6.699500,6.923910,6.699500,6.914010,6.591025,3608217
2019-01-18,6.980020,7.095530,6.932160,6.986620,6.660243,2036212
2019-01-21,6.989920,7.145030,6.989920,7.128530,6.795524,2259226
2019-01-22,7.178030,7.258890,6.996520,7.128530,6.795524,2468908
2019-01-23,7.154930,7.227540,7.108730,7.168130,6.833274,853876
2019-01-24,6.928860,6.928860,6.605440,6.806760,6.488785,10651330
2019-01-28,6.664840,6.664840,6.385970,6.526230,6.221360,5347482
2019-01-29,6.534490,6.712700,6.481680,6.625240,6.315744,2481634
2019-01-30,6.649990,6.783650,6.649990,6.716000,6.402265,1238696
2019-01-31,6.716000,6.980020,6.699500,6.914010,6.591025,2035000
2019-02-01,6.914010,6.980020,6.765500,6.902460,6.580015,1411410
2019-02-04,6.914010,7.041070,6.866160,7.041070,6.712150,1226576
2019-02-05,7.041070,7.118630,6.991570,7.118630,6.786087,1274451
2019-02-06,7.110380,7.118630,6.996520,7.105430,6.773503,2342250
2019-02-07,7.105430,7.148330,7.046020,7.079030,6.748337,815091
2019-02-08,7.097180,7.097180,6.679700,6.724250,6.410130,2587687
2019-02-11,6.760550,6.829860,6.602140,6.681350,6.369234,1194457
2019-02-12,6.707750,6.795200,6.418980,6.443730,6.142714,2737372
2019-02-13,6.489930,6.503130,6.305120,6.402480,6.103391,2896755
2019-02-14,6.402480,6.451980,6.277070,6.409080,6.109683,1967127
2019-02-15,6.433830,6.649990,6.377720,6.618640,6.309453,1321114
2019-02-18,6.651640,6.747350,6.544390,6.747350,6.432151,924780
2019-02-19,6.732500,6.763850,6.621940,6.666500,6.355077,3914861
2019-02-20,6.701150,6.749000,6.517980,6.600490,6.292151,914478
2019-02-21,6.600490,6.626890,6.544390,6.583990,6.276423,696312
2019-02-22,6.598840,6.683000,6.549340,6.636790,6.326755,1713206
2019-02-25,6.633490,6.683000,6.468480,6.516330,6.211923,1592609
2019-02-26,6.527880,6.550990,6.319970,6.435480,6.134850,1485344
2019-02-27,6.475080,6.494880,6.371120,6.376070,6.078215,1567762
2019-02-28,6.404130,6.440430,6.222610,6.303470,6.009006,2102874
2019-03-01,6.303470,6.633490,6.303470,6.612040,6.303162,1612608
2019-03-06,null,null,null,null,null,null
2019-03-07,6.616990,6.699500,6.616990,6.699500,6.386536,2124691
2019-03-08,6.701150,6.879360,6.631840,6.839760,6.520243,2658590
2019-03-11,6.818310,7.112030,6.793550,7.095530,6.764065,2661621
2019-03-12,7.088930,7.260540,6.971770,7.227540,6.889908,5104469
2019-03-13,7.225890,7.239090,7.054270,7.227540,6.889908,3802142
2019-03-14,7.222590,7.237440,7.102130,7.215990,6.878898,1559884
2019-03-15,7.187930,7.310040,7.149980,7.298490,6.957545,2944024
2019-03-18,7.326540,7.572410,7.314990,7.407400,7.061367,2515571
2019-03-19,7.427200,7.758880,7.427200,7.676370,7.317772,10497402
2019-03-20,7.673070,8.083950,7.673070,7.994840,7.621365,9235678
2019-03-21,7.994840,8.039400,7.823230,8.039400,7.663843,4273622
2019-03-22,7.904090,8.250610,7.904090,7.935440,7.564740,3779719
2019-03-25,7.904090,8.316620,7.706070,8.085600,7.832744,2496784
2019-03-26,8.149960,8.958520,8.128500,8.910660,8.769193,6448006
2019-03-27,8.823210,9.067420,8.676340,8.744000,8.605180,4676016
2019-03-28,8.727500,8.729150,8.308370,8.531130,8.395688,5658368
2019-03-29,8.534430,8.925510,8.534430,8.730800,8.592187,1711388
2019-04-01,8.760500,9.042670,8.760500,8.811650,8.671755,4902060
2019-04-02,8.935410,9.156530,8.829810,9.156530,9.011161,1653211
2019-04-03,9.240690,9.549260,9.156530,9.273690,9.126459,3517921
2019-04-04,9.291840,9.385900,9.174680,9.239040,9.092360,2066513
2019-04-05,9.290190,9.562460,9.019570,9.562460,9.410645,1605941
2019-04-08,9.572360,9.583910,9.402400,9.455200,9.305089,2642834
2019-04-09,9.473350,9.483250,9.336390,9.438700,9.288849,868420
2019-04-10,9.483250,9.483250,9.207680,9.265440,9.118340,1072648
2019-04-11,9.306690,9.481600,8.895810,9.075670,8.931583,6765558
2019-04-12,8.927160,9.321540,8.927160,9.108680,8.964069,2662227
2019-04-15,9.153230,9.234090,8.976670,8.976670,8.834155,1137491
2019-04-16,8.968420,9.059170,8.844660,8.948610,8.806540,1155066
2019-04-17,8.993170,9.451900,8.890860,9.290190,9.142697,5429294
2019-04-18,9.405700,9.946940,9.306690,9.899090,9.741931,4148783
2019-04-22,9.948590,10.715900,9.948590,10.494800,10.328183,7261279
2019-04-23,10.659800,10.973300,10.225800,10.295100,10.131653,6529818
2019-04-24,10.369400,10.552500,10.280300,10.491500,10.324935,5980162
2019-04-25,10.560800,10.653200,10.445300,10.544300,10.376898,2712526
2019-04-26,10.626800,10.648200,10.445300,10.626800,10.458087,1415652
2019-04-29,10.643300,10.844600,10.560800,10.560800,10.393135,2910693
2019-04-30,10.706000,10.776900,10.577300,10.702700,10.532783,1591397
2019-05-02,10.725800,11.022800,10.346300,10.508000,10.341173,4308165
2019-05-03,10.508000,10.618500,10.034400,10.618500,10.449919,3601551
2019-05-06,10.395800,10.574000,10.359500,10.448600,10.282717,1610183
2019-05-07,10.478300,10.541000,10.232400,10.443600,10.277796,1571398
2019-05-08,10.491500,10.560800,10.303400,10.303400,10.139822,2445879
2019-05-09,10.305000,10.461800,10.049200,10.107000,9.946541,1841681
2019-05-10,10.133400,10.331400,9.778630,9.788530,9.633126,1945310
2019-05-13,9.734070,9.734070,9.357840,9.372700,9.223898,2697981
2019-05-14,9.537710,9.620210,8.958520,9.108680,8.964069,3495498
2019-05-15,9.075670,9.339690,8.999770,9.323190,9.175175,3926375
2019-05-16,9.374350,9.925490,9.189530,9.735720,9.581154,6228022
2019-05-17,9.735720,9.892480,9.428800,9.539360,9.387912,3905771
2019-05-20,9.504710,10.187900,9.504710,10.060800,9.901073,3941525
2019-05-21,10.148200,10.709300,10.138300,10.593800,10.425611,3229457
2019-05-22,10.593800,10.790100,10.331400,10.435400,10.269726,2896149
2019-05-23,10.461800,10.641600,10.346300,10.635000,10.466157,1598063
2019-05-24,10.659800,10.786800,10.479900,10.659800,10.490562,2318010
2019-05-27,10.722500,10.889200,10.694400,10.814900,10.643202,2038636
2019-05-28,10.824800,11.319800,10.824800,11.303300,11.123848,6578905
2019-05-29,11.285200,11.542600,11.194400,11.484800,11.302465,5423840
2019-05-30,11.501400,11.742300,11.418800,11.466700,11.284654,3024624
2019-05-31,11.440300,11.440300,11.085500,11.095400,10.919248,2485876
2019-06-03,11.095400,11.220800,10.841300,10.907300,10.734135,4966298
2019-06-04,11.037700,11.131700,10.560800,10.560800,10.393135,2770097
2019-06-05,10.560800,10.560800,9.828130,9.828130,9.672096,4762071
2019-06-06,9.950240,10.331400,9.329790,10.311600,10.147892,8741775
2019-06-07,10.478300,10.704300,10.412300,10.476600,10.310272,3371265
2019-06-10,10.481600,10.626800,10.100400,10.626800,10.458087,3804566
2019-06-11,10.778600,10.890800,10.577300,10.577300,10.409374,4309983
2019-06-12,10.610300,10.791800,10.230800,10.230800,10.068374,3820928
2019-06-13,10.349600,10.478300,9.983240,10.032800,9.873518,2615563
2019-06-14,10.065800,10.248900,9.983240,10.065800,9.905993,1899253
2019-06-17,10.141700,10.178000,9.671370,9.770380,9.615264,6379526
2019-06-18,9.887530,9.999740,9.801730,9.871030,9.714316,2905239
2019-06-19,9.871030,9.999740,9.803380,9.851230,9.694829,5534740
2019-06-21,9.933740,9.933740,9.745620,9.932090,9.774405,34626519
2019-06-24,9.937040,10.219200,9.818230,9.851230,9.694829,3819110
2019-06-25,9.869380,9.968390,9.752220,9.899090,9.741931,1775626
2019-06-26,9.899090,9.996440,9.687870,9.707670,9.553550,1879860
2019-06-27,9.735720,10.037700,9.572360,10.037700,9.878340,4657230
2019-06-28,10.098800,10.173000,10.041000,10.050900,10.017267,4153025
2019-07-01,10.148200,10.230800,10.148200,10.197800,10.163675,2304071
2019-07-02,10.230800,10.352900,10.085600,10.313300,10.278789,2427698
2019-07-03,10.356200,10.656500,10.329800,10.643300,10.607685,5192342
2019-07-04,10.979900,11.742300,10.841300,11.742300,11.703007,9530504
2019-07-05,12.088800,13.415500,12.088800,12.851100,12.808096,18005632
2019-07-08,13.573900,14.425400,13.366000,14.247200,14.199524,17197107
2019-07-10,15.148100,16.336201,13.851100,13.851100,13.804750,27622494
2019-07-11,12.871000,14.148200,12.692700,13.762000,13.715948,21142268
2019-07-12,14.326400,14.504600,13.316500,13.534300,13.489010,6960291
2019-07-15,13.544200,13.544200,12.890800,12.970000,12.926599,4625414
2019-07-16,12.762000,13.752100,12.257100,13.752100,13.706080,9064175
2019-07-17,13.960000,14.108600,13.385800,13.455100,13.410075,5597463
2019-07-18,13.573900,13.702600,13.227400,13.465000,13.419942,2672529
2019-07-19,13.750000,14.000000,13.470000,13.770000,13.723922,5076800
2019-07-22,13.780000,13.950000,13.570000,13.760000,13.713954,1823700
2019-07-23,13.880000,14.130000,13.530000,14.080000,14.032884,3337000
2019-07-24,14.080000,14.150000,13.710000,13.710000,13.664123,1991800
2019-07-25,13.830000,13.960000,13.630000,13.840000,13.793688,1692800
2019-07-26,13.820000,14.050000,13.640000,13.870000,13.823586,2738600
2019-07-29,13.980000,13.990000,13.510000,13.540000,13.494691,1202300
2019-07-30,16.000000,16.040001,14.600000,15.750000,15.697295,12948500
2019-07-31,15.910000,17.500000,15.880000,16.450001,16.394957,14163200
2019-08-01,17.350000,17.850000,17.120001,17.660000,17.600903,7660600
2019-08-02,17.799999,17.990000,16.660000,17.629999,17.571005,6921100
2019-08-05,17.200001,17.570000,16.860001,17.030001,16.973015,1681800
2019-08-06,17.200001,17.450001,16.900000,17.049999,16.992945,1181500
2019-08-07,17.049999,17.420000,16.860001,17.420000,17.361708,1521600
2019-08-08,17.450001,19.280001,17.450001,19.280001,19.215483,4054400
2019-08-09,19.610001,20.650000,19.440001,20.379999,20.311802,6985000
2019-08-12,20.900000,21.700001,20.500000,20.799999,20.730394,5908000
2019-08-13,21.350000,22.260000,20.590000,22.100000,22.026049,5550700
2019-08-14,22.400000,23.980000,22.350000,23.500000,23.421362,9559800
2019-08-15,24.100000,24.590000,20.770000,21.100000,21.029394,10395100
2019-08-16,22.020000,22.299999,18.040001,19.700001,19.634079,12325600
2019-08-19,19.950001,20.290001,18.299999,18.650000,18.587589,6634600
2019-08-20,17.879999,20.360001,17.000000,19.910000,19.843376,9086800
2019-08-21,19.840000,21.150000,19.510000,21.030001,20.959629,6642200
2019-08-22,21.490000,21.850000,20.000000,20.730000,20.660631,5450100
2019-08-23,20.020000,21.180000,19.770000,19.990000,19.923109,4043000
2019-08-26,20.459999,20.980000,19.559999,19.559999,19.494545,2394700
2019-08-27,19.750000,19.940001,18.760000,19.799999,19.733742,3111900
2019-08-28,19.670000,20.969999,19.370001,20.700001,20.630733,4011200
2019-08-29,21.070000,21.309999,20.500000,20.500000,20.431402,2795000
2019-08-30,20.860001,20.950001,19.850000,19.850000,19.783575,3347800
2019-09-02,20.049999,20.389999,19.840000,20.150000,20.082573,2767200
2019-09-03,20.150000,20.530001,19.889999,19.910000,19.843376,1294700
2019-09-04,20.200001,20.330000,19.629999,19.690001,19.624111,1300200
2019-09-05,19.799999,20.040001,19.700001,19.740000,19.673944,1112200
2019-09-06,19.830000,20.000000,19.200001,19.290001,19.225451,1243300
2019-09-09,19.299999,19.469999,18.180000,18.320000,18.258696,2418000
2019-09-10,18.350000,18.570000,17.180000,17.500000,17.441439,3209800
2019-09-11,17.750000,18.690001,17.670000,18.690001,18.627457,2465200
2019-09-12,18.799999,19.070000,18.299999,18.600000,18.537762,1677000
2019-09-13,18.600000,18.940001,18.340000,18.430000,18.368328,1606100
2019-09-16,19.690001,19.690001,18.900000,19.250000,19.185583,2576700
2019-09-17,19.100000,19.450001,18.820000,19.059999,18.996218,1502100
2019-09-18,19.010000,19.540001,18.910000,19.450001,19.384914,1170900
2019-09-19,19.590000,19.830000,19.379999,19.420000,19.355015,1304100
2019-09-20,19.590000,19.799999,18.900000,19.700001,19.634079,2332600
2019-09-23,19.500000,19.559999,19.160000,19.459999,19.394880,1290400
2019-09-24,19.469999,19.639999,19.049999,19.110001,19.046053,666400
2019-09-25,19.080000,19.340000,18.559999,19.200001,19.135754,1083200
2019-09-26,19.240000,19.490000,19.040001,19.200001,19.135754,926000
2019-09-27,19.260000,19.299999,19.000000,19.030001,18.966320,654900
2019-09-30,19.010000,19.129999,18.850000,18.879999,18.816822,532700
2019-10-01,18.900000,18.950001,18.180000,18.320000,18.276344,1374100
2019-10-02,18.000000,18.209999,17.360001,17.530001,17.488226,2203200
2019-10-03,17.660000,17.840000,16.680000,16.700001,16.660206,2799200
2019-10-04,16.850000,17.070000,15.960000,16.059999,16.021729,2797000
2019-10-07,15.730000,15.890000,15.330000,15.500000,15.463064,2823100
2019-10-08,15.400000,15.760000,14.960000,15.470000,15.433136,3232200
2019-10-09,15.640000,16.750000,15.010000,16.750000,16.710085,4201900
2019-10-10,16.910000,17.410000,16.059999,16.100000,16.061634,7118500
2019-10-11,16.400000,16.900000,16.200001,16.900000,16.859728,3180600
2019-10-14,17.160000,17.950001,17.070000,17.690001,17.647846,4961500
2019-10-15,18.010000,18.580000,17.010000,17.200001,17.159014,5354700
2019-10-16,17.209999,17.230000,16.570000,16.930000,16.889658,3313600
2019-10-17,16.969999,17.290001,16.709999,16.870001,16.829800,2446800
2019-10-18,16.900000,17.100000,16.740000,16.799999,16.759966,1057900
2019-10-21,16.830000,17.040001,16.639999,16.990000,16.949514,1112300
2019-10-22,17.120001,17.120001,16.690001,16.969999,16.929562,1236700
2019-10-23,17.000000,17.030001,16.730000,16.780001,16.740015,1076900
2019-10-24,16.850000,16.930000,16.219999,16.549999,16.510561,1455900
2019-10-25,16.549999,16.840000,16.430000,16.840000,16.799871,789800
2019-10-28,16.850000,17.080000,16.610001,17.000000,16.959490,887100
2019-10-29,17.000000,17.469999,16.760000,17.260000,17.218870,1703000
2019-10-30,17.420000,17.639999,17.240000,17.580000,17.538107,1156600
2019-10-31,17.600000,17.639999,17.110001,17.139999,17.099155,897700
2019-11-01,17.200001,17.389999,16.870001,16.980000,16.939537,1119400
2019-11-04,16.980000,17.190001,16.709999,16.709999,16.670179,1240900
2019-11-05,16.910000,16.910000,16.540001,16.600000,16.560444,869100
2019-11-06,16.620001,16.889999,16.450001,16.860001,16.819824,960200
2019-11-07,16.250000,16.480000,15.800000,15.900000,15.862111,6201900
2019-11-08,15.790000,15.910000,15.310000,15.380000,15.343350,2414500
2019-11-11,15.100000,15.230000,14.820000,15.040000,15.004161,3063100
2019-11-12,14.850000,14.850000,13.840000,13.850000,13.816997,4312900
2019-11-13,13.560000,13.760000,12.980000,13.350000,13.318188,5395800
2019-11-14,13.560000,14.910000,13.560000,14.900000,14.864493,5576000
2019-11-18,15.200000,15.600000,14.820000,14.930000,14.894423,3781100
2019-11-19,15.000000,15.370000,14.520000,14.680000,14.645019,2248100
2019-11-21,14.700000,15.260000,14.700000,14.990000,14.954280,1818300
2019-11-22,15.070000,15.220000,14.920000,14.990000,14.954280,1163300
2019-11-25,14.980000,15.170000,14.260000,14.400000,14.365685,1665300
2019-11-26,14.480000,14.600000,13.700000,13.700000,13.667353,5030500
2019-11-27,14.150000,14.380000,13.930000,14.040000,14.006543,2083000
2019-11-28,14.100000,14.810000,13.870000,14.600000,14.565209,2344300
2019-11-29,14.600000,15.120000,14.530000,15.060000,15.024114,2678000
2019-12-02,15.080000,15.360000,14.820000,15.000000,14.964255,1738300
2019-12-03,15.110000,15.220000,14.880000,15.190000,15.153803,1151000
2019-12-04,15.260000,15.650000,15.160000,15.500000,15.463064,2033100
