Date,Open,High,Low,Close,Adj Close,Volume
2016-01-26,3.158570,3.190000,3.142860,3.158570,1.384367,14764
2016-01-27,3.182140,3.197860,3.142860,3.174290,1.391257,35509
2016-01-28,3.158570,3.205710,3.158570,3.205710,1.405028,11836
2016-01-29,3.174290,3.252860,3.174290,3.252860,1.425693,15018
2016-02-01,3.221430,3.237140,3.190000,3.190000,1.398142,5473
2016-02-02,3.252860,3.252860,3.142860,3.150710,1.380922,32964
2016-02-03,3.182140,3.260710,3.182140,3.229290,1.415363,362218
2016-02-04,3.260710,3.425710,3.221430,3.425710,1.501451,64909
2016-02-05,3.394290,3.425710,3.347140,3.417860,1.498011,7127
2016-02-10,3.276430,3.378570,3.276430,3.378570,1.480790,11455
2016-02-11,3.347140,3.496430,3.347140,3.480710,1.525557,94945
2016-02-12,3.465000,3.520000,3.425710,3.520000,1.542778,83236
2016-02-15,3.512140,3.575000,3.417860,3.535710,1.549663,200964
2016-02-16,3.598570,3.740000,3.543570,3.692860,1.618540,132618
2016-02-17,3.692860,3.810710,3.685000,3.771430,1.652977,187600
2016-02-18,3.692860,3.818570,3.472860,3.771430,1.652977,25073
2016-02-19,3.771430,3.795000,3.763570,3.787140,1.659862,28382
2016-02-22,3.763570,3.779290,3.763570,3.771430,1.652977,166218
2016-02-23,3.771430,3.779290,3.771430,3.771430,1.652977,58673
2016-02-24,3.771430,3.842140,3.771430,3.771430,1.652977,131345
2016-02-25,3.771430,3.826430,3.771430,3.795000,1.663307,223491
2016-02-26,3.771430,3.787140,3.771430,3.771430,1.652977,56891
2016-02-29,3.810710,3.826430,3.763570,3.818570,1.673638,53073
2016-03-01,3.771430,3.795000,3.763570,3.795000,1.663307,23164
2016-03-02,3.771430,3.779290,3.771430,3.779290,1.656422,35509
2016-03-03,3.779290,3.795000,3.779290,3.787140,1.659862,26218
2016-03-04,3.802860,3.826430,3.779290,3.826430,1.677082,78909
2016-03-07,3.787140,3.810710,3.771430,3.810710,1.670193,46455
2016-03-08,3.771430,3.818570,3.763570,3.795000,1.663307,58800
2016-03-09,3.771430,3.834290,3.763570,3.818570,1.673638,77382
2016-03-10,3.771430,3.850000,3.708570,3.818570,1.673638,82345
2016-03-11,3.787140,3.818570,3.771430,3.771430,1.652977,38436
2016-03-14,3.897140,3.897140,3.692860,3.787140,1.659862,222982
2016-03-15,3.763570,3.810710,3.732140,3.732140,1.635756,101945
2016-03-16,3.810710,3.905000,3.732140,3.889290,1.704633,79673
2016-03-17,3.881430,3.975710,3.881430,3.960000,1.735625,192055
2016-03-18,4.007140,4.046430,3.928570,4.030710,1.766616,51036
2016-03-21,4.753570,4.761430,4.533570,4.533570,1.987014,471418
2016-03-22,4.596430,4.745710,4.572860,4.659290,2.042116,319073
2016-03-23,4.682860,4.714290,4.612140,4.635710,2.031781,155400
2016-03-24,4.588570,4.667140,4.588570,4.659290,2.042116,16291
2016-03-28,4.698570,4.698570,4.651430,4.659290,2.042116,9800
2016-03-29,4.682860,4.690710,4.651430,4.682860,2.052446,13236
2016-03-30,4.635710,4.714290,4.635710,4.651430,2.038671,158582
2016-03-31,4.714290,4.832140,4.706430,4.808570,2.107544,22527
2016-04-01,4.792860,4.910710,4.714290,4.753570,2.083438,60582
2016-04-04,4.730000,4.910710,4.714290,4.863570,2.131650,24564
2016-04-05,4.777140,4.777140,4.769290,4.769290,2.090328,7000
2016-04-06,4.745710,4.895000,4.737860,4.895000,2.145425,41491
2016-04-07,4.761430,4.902860,4.753570,4.902860,2.148870,47600
2016-04-08,4.887140,4.950000,4.832140,4.950000,2.169531,217509
2016-04-11,4.950000,5.028570,4.950000,5.012860,2.197082,78400
2016-04-12,5.052140,5.060000,4.887140,5.005000,2.193637,56509
2016-04-13,4.997140,4.997140,4.895000,4.934290,2.162645,4964
2016-04-14,4.926430,4.957860,4.840000,4.950000,2.169531,22018
2016-04-15,4.973570,4.981430,4.887140,4.981430,2.183307,16927
2016-04-18,4.981430,5.028570,4.871430,5.028570,2.203968,132873
2016-04-19,5.036430,5.060000,4.950000,5.036430,2.207412,13745
2016-04-20,5.036430,5.036430,4.973570,5.028570,2.203968,34109
2016-04-22,5.036430,5.036430,4.965710,5.036430,2.207412,56127
2016-04-25,5.028570,5.028570,4.989290,5.028570,2.203968,10945
2016-04-26,5.020710,5.028570,4.981430,5.028570,2.203968,43145
2016-04-27,4.973570,5.028570,4.973570,4.981430,2.183307,33473
2016-04-28,4.981430,5.036430,4.973570,5.028570,2.203968,28764
2016-04-29,5.044290,5.044290,5.005000,5.005000,2.193637,16800
2016-05-02,4.910710,5.020710,4.714290,4.832140,2.261233,44800
2016-05-03,4.934290,4.934290,4.753570,4.863570,2.275941,36782
2016-05-04,4.863570,4.934290,4.777140,4.777140,2.235495,255182
2016-05-05,4.792860,4.950000,4.785000,4.863570,2.275941,29909
2016-05-06,4.910710,5.044290,4.910710,5.044290,2.360510,38564
2016-05-09,5.083570,5.083570,4.918570,5.028570,2.353154,13873
2016-05-10,4.989290,4.989290,4.800710,4.800710,2.246526,13491
