Date,Open,High,Low,Close,Adj Close,Volume
2015-02-09,12.638500,12.657700,12.534600,12.588500,11.101048,1790620
2015-02-10,12.565400,13.084600,12.534600,12.919200,11.392672,2527980
2015-02-11,12.730800,12.923100,12.696100,12.826900,11.311276,1699880
2015-02-12,12.846200,12.973100,12.419200,12.680800,11.182441,1610700
2015-02-13,12.692300,12.780800,12.184600,12.476900,11.002634,2453620
2015-02-18,12.469200,12.573100,12.307700,12.461500,10.989054,1788280
2015-02-19,12.519200,12.692300,12.384600,12.692300,11.192583,1597960
2015-02-20,12.642300,12.642300,12.465400,12.500000,11.023005,1079260
2015-02-23,12.511500,12.665400,12.415400,12.442300,10.972120,1025180
2015-02-24,12.653800,12.653800,12.473100,12.500000,11.023005,1632280
2015-02-25,12.488500,12.519200,12.123100,12.192300,10.933280,1796080
2015-02-26,12.307700,12.307700,12.061500,12.142300,10.888445,1509040
2015-02-27,12.080800,12.161500,11.761500,11.761500,10.546968,2539680
2015-03-02,11.811500,11.976900,11.596200,11.953800,10.719409,3457220
2015-03-03,11.926900,12.226900,11.892300,12.192300,10.933280,3537040
2015-03-04,12.134600,12.376900,12.134600,12.173100,10.916068,3294200
2015-03-05,12.192300,12.261500,12.015400,12.038500,10.795364,5715320
2015-03-06,12.053900,12.223100,11.853900,12.100000,10.850514,2386280
2015-03-09,12.007700,12.111500,11.715400,11.946100,10.712506,2251600
2015-03-10,11.938500,11.996200,11.769200,11.807700,10.588399,1488240
2015-03-11,11.980800,12.007700,11.903800,11.973100,10.736720,1255800
2015-03-12,12.076900,12.215400,11.969200,12.173100,10.916068,1591200
2015-03-13,12.134600,12.230800,12.011500,12.115400,10.864326,1143220
2015-03-16,12.115400,12.153800,11.769200,11.807700,10.588399,2396680
2015-03-17,11.784600,12.003800,11.742300,11.842300,10.619422,2129140
2015-03-18,11.800000,12.138500,11.800000,12.015400,10.774649,1505400
2015-03-19,12.011500,12.150000,11.923100,11.957700,10.722909,914680
2015-03-20,12.157700,12.192300,11.903800,12.073100,10.826392,1907100
2015-03-23,12.115400,12.115400,11.788500,11.865400,10.640141,3292900
2015-03-24,11.861500,11.969200,11.792300,11.826900,10.605616,2151500
2015-03-25,11.861500,11.969200,11.734600,11.911500,10.757456,767520
2015-03-26,11.753800,11.865400,11.426900,11.696100,10.562922,1640600
2015-03-27,11.723100,12.034600,11.538500,11.919200,10.764410,1862380
2015-03-30,11.834600,12.288500,11.834600,12.246200,11.059727,3356340
2015-03-31,12.253800,12.419200,12.157700,12.230800,11.045819,2630160
2015-04-01,12.307700,12.561500,12.238500,12.438500,11.233397,2972580
2015-04-02,12.576900,12.715400,12.407700,12.430800,11.226443,2393950
2015-04-06,12.607700,12.646100,12.415400,12.461500,11.254168,2596620
2015-04-07,12.592300,12.746200,12.500000,12.515400,11.302845,1224470
2015-04-08,12.600000,12.730800,12.276900,12.500000,11.288937,1887990
2015-04-09,12.530800,12.638500,12.292300,12.338500,11.143088,1768520
2015-04-10,12.361500,12.530800,12.338500,12.400000,11.198625,629720
2015-04-13,12.476900,12.500000,12.315400,12.376900,11.177762,1648140
2015-04-14,12.315400,12.561500,12.269200,12.500000,11.288937,1182870
2015-04-15,12.469200,12.576900,12.407700,12.484600,11.275031,1172340
2015-04-16,12.500000,12.500000,12.200000,12.261500,11.073543,1605890
2015-04-17,12.238500,12.430800,12.084600,12.238500,11.052772,1744210
2015-04-20,12.269200,12.330800,12.100000,12.100000,10.927693,1427140
2015-04-22,12.030800,12.261500,11.961500,12.038500,10.872149,2968550
2015-04-23,12.123100,12.200000,11.992300,12.107700,10.934647,1578070
2015-04-24,12.169200,12.346200,12.100000,12.246200,11.059727,2036970
2015-04-27,12.307700,12.330800,12.115400,12.192300,11.011048,1110720
2015-04-28,12.223100,12.223100,11.930800,12.076900,10.906830,1249560
2015-04-29,12.130800,12.223100,12.038500,12.192300,11.011048,1565720
2015-04-30,12.269200,12.400000,12.169200,12.338500,11.143088,2704520
2015-05-04,12.330800,12.792300,12.330800,12.769200,11.532056,2285400
2015-05-05,12.753800,12.930800,12.646100,12.930800,11.677999,2020330
2015-05-06,12.923100,13.030800,12.730800,12.792300,11.552919,1514110
2015-05-07,12.846200,12.938500,12.776900,12.815400,11.573780,942370
2015-05-08,12.884600,13.000000,12.784600,13.000000,11.740496,958360
2015-05-11,13.000000,13.138500,12.992300,13.092300,11.823853,2094560
2015-05-12,13.138500,13.261500,13.007700,13.192300,11.914164,2457390
2015-05-13,13.192300,13.230800,12.946100,13.046200,11.782219,1722240
2015-05-14,13.069200,13.438500,13.015400,13.392300,12.094786,1279590
2015-05-15,13.415400,13.584600,13.230800,13.323100,12.032294,1015950
2015-05-18,13.392300,13.423100,13.146100,13.269200,11.983616,1613950
2015-05-19,13.269200,13.269200,13.038500,13.076900,11.809944,1051700
2015-05-20,13.076900,13.361500,13.038500,13.169200,11.893301,1667510
2015-05-21,13.184600,13.269200,13.015400,13.230800,11.948932,1299090
2015-05-22,13.223100,13.415400,13.076900,13.307700,12.018380,1709240
2015-05-25,13.261500,13.738500,13.261500,13.646100,12.323999,937820
2015-05-26,13.623100,13.638500,13.123100,13.169200,11.893301,2573090
2015-05-27,13.061500,13.400000,12.984600,13.376900,12.080879,1454960
2015-05-28,13.230800,13.284600,13.138500,13.230800,11.948932,1150760
2015-05-29,13.161500,13.400000,13.092300,13.153800,11.879395,1844310
2015-06-01,13.346200,13.346200,13.076900,13.246200,11.962842,1216800
2015-06-02,13.323100,13.653800,13.284600,13.576900,12.261504,2279030
2015-06-03,13.615400,13.753800,13.538500,13.576900,12.261504,3374280
2015-06-05,13.730800,13.807700,13.592300,13.746200,12.414400,1360450
2015-06-08,13.653800,13.961500,13.623100,13.715400,12.386585,2935140
2015-06-09,13.730800,14.084600,13.661500,13.876900,12.532437,1949090
2015-06-10,13.876900,13.984600,13.715400,13.961500,12.608841,1456650
2015-06-11,13.961500,14.130800,13.953800,14.115400,12.747831,1667380
2015-06-12,14.007700,14.123100,13.915400,13.946100,12.594931,3369340
2015-06-15,14.038500,14.038500,13.807700,13.846200,12.504712,773240
2015-06-16,13.892300,14.184600,13.892300,14.076900,12.713060,1510210
2015-06-17,14.138500,14.238500,14.000000,14.184600,12.810325,910390
2015-06-18,14.153800,14.338500,14.092300,14.238500,12.859003,2097550
2015-06-19,14.261500,14.438500,14.169200,14.415400,13.018765,3357770
2015-06-22,14.446100,14.615400,14.423100,14.607700,13.192434,2998840
2015-06-23,14.615400,14.738500,14.476900,14.484600,13.081261,2044510
2015-06-24,14.523100,14.700000,14.461500,14.461500,13.104568,1909960
2015-06-25,14.530800,14.707700,14.400000,14.684600,13.306737,1534910
2015-06-26,14.615400,14.876900,14.615400,14.776900,13.390376,1158300
2015-06-29,14.769200,14.846200,14.446100,14.584600,13.216118,999830
2015-06-30,14.707700,14.846200,14.623100,14.623100,13.251008,2634320
2015-07-01,14.738500,15.076900,14.715400,14.984600,13.578588,1719900
2015-07-02,14.961500,15.169200,14.961500,15.053900,13.641384,1449240
2015-07-03,15.076900,15.515400,15.023100,15.253800,13.822529,1671800
2015-07-06,15.276900,15.307700,15.169200,15.238500,13.808662,2417610
2015-07-07,15.307700,15.384600,15.146100,15.384600,13.941056,4772170
2015-07-08,15.369200,15.523100,15.107700,15.207700,13.780755,2248350
2015-07-10,15.153800,15.269200,15.030800,15.069200,13.655250,1525160
2015-07-13,15.192300,15.192300,15.030800,15.123100,13.704092,1118520
2015-07-14,15.138500,15.300000,15.084600,15.192300,13.766799,1887470
2015-07-15,15.207700,15.261500,15.076900,15.184600,13.759820,4048720
2015-07-16,15.184600,15.246200,15.130800,15.223100,13.794706,2172040
2015-07-17,15.207700,15.230800,15.038500,15.100000,13.683161,1702350
2015-07-20,15.107700,15.169200,14.907700,15.076900,13.662226,1369160
2015-07-21,15.076900,15.353900,15.076900,15.223100,13.794706,3293550
2015-07-22,15.230800,15.400000,15.153800,15.307700,13.871372,1639950
2015-07-23,15.238500,15.423100,15.100000,15.215400,13.787731,3348020
2015-07-24,15.338500,15.423100,15.076900,15.338500,13.899282,1942720
2015-07-27,15.292300,15.476900,15.092300,15.115400,13.697115,1303380
2015-07-28,15.130800,15.200000,14.615400,14.615400,13.244030,2945800
2015-07-29,14.461500,14.615400,14.000000,14.069200,12.821897,3713060
2015-07-30,14.069200,14.223100,13.915400,14.053900,12.807951,2511600
2015-07-31,13.992300,14.523100,13.992300,14.392300,13.116350,3229460
2015-08-03,14.538500,14.615400,14.315400,14.438500,13.158455,1363310
2015-08-04,14.384600,14.707700,14.376900,14.661500,13.361683,1906710
2015-08-05,14.753800,14.807700,14.269200,14.361500,13.088280,1798550
2015-08-06,14.346200,14.392300,14.015400,14.207700,12.948113,1621360
2015-08-07,14.207700,14.338500,14.000000,14.000000,12.758831,961090
2015-08-10,14.223100,14.253800,14.069200,14.230800,12.969170,794690
2015-08-11,14.300000,14.300000,14.092300,14.238500,12.976186,904800
2015-08-12,14.230800,14.269200,13.738500,13.776900,12.555510,1642680
2015-08-13,13.815400,13.907700,13.476900,13.730800,12.513492,1574950
2015-08-14,13.692300,13.707700,13.330800,13.392300,12.205005,1036100
2015-08-17,13.300000,13.607700,13.076900,13.169200,12.001683,1745380
2015-08-18,13.169200,13.738500,13.169200,13.461500,12.268066,3992430
2015-08-19,13.500000,13.615400,13.215400,13.446100,12.254036,1354340
2015-08-20,13.530800,13.769200,12.692300,12.792300,11.658198,2024750
2015-08-21,12.884600,13.153800,12.453800,12.969200,11.819415,2053870
2015-08-24,12.692300,12.900000,12.076900,12.707700,11.581098,4472000
2015-08-25,12.923100,12.961500,12.284600,12.423100,11.321728,3198780
2015-08-26,12.523100,12.692300,12.407700,12.446100,11.342693,1993940
2015-08-27,12.423100,12.915400,12.423100,12.807700,11.672232,4029740
2015-08-28,12.992300,13.076900,12.769200,12.876900,11.735297,1892150
2015-08-31,12.769200,13.061500,12.553900,12.884600,11.742315,3810430
2015-09-01,12.476900,12.753800,12.476900,12.515400,11.405846,2039700
2015-09-02,12.584600,13.069200,12.569200,12.976900,11.826433,2813200
2015-09-03,13.061500,13.330800,12.853900,12.976900,11.826433,2002780
2015-09-04,12.769200,12.992300,12.492300,12.692300,11.567064,2022670
2015-09-08,13.076900,13.076900,12.323100,12.561500,11.447861,1545310
2015-09-09,12.584600,12.769200,12.346200,12.369200,11.272609,2285400
2015-09-10,12.307700,12.676900,12.230800,12.307700,11.216561,3198390
2015-09-11,12.384600,12.469200,12.238500,12.338500,11.244627,2496650
2015-09-14,12.415400,12.653800,12.407700,12.638500,11.518036,2772510
2015-09-15,12.676900,12.753800,12.546200,12.692300,11.567064,3120910
2015-09-16,12.753800,12.876900,12.730800,12.792300,11.658198,4478370
2015-09-17,12.869200,13.153800,12.830800,12.884600,11.742315,4500730
2015-09-18,12.969200,12.984600,12.438500,12.646100,11.524960,2476240
2015-09-21,12.907700,12.915400,12.484600,12.500000,11.391812,1176370
2015-09-22,12.500000,12.700000,12.323100,12.700000,11.574079,2279810
2015-09-23,12.738500,12.738500,12.438500,12.523100,11.461703,2115360
2015-09-24,12.469200,12.500000,12.153800,12.500000,11.440561,2139410
2015-09-25,12.476900,12.592300,12.115400,12.138500,11.109701,2538640
2015-09-28,12.038500,12.069200,11.861500,12.030800,11.011129,1947790
2015-09-29,11.884600,12.146100,11.869200,11.923100,10.912559,1960660
2015-09-30,11.946100,12.153800,11.784600,11.884600,10.877320,4705480
2015-10-01,11.923100,12.269200,11.923100,12.223100,11.187128,1272050
2015-10-02,12.276900,12.607700,12.215400,12.569200,11.503898,1994980
2015-10-05,12.846200,12.984600,12.630800,12.876900,11.785518,1707680
2015-10-06,12.730800,13.000000,12.600000,12.846200,11.757421,1568970
2015-10-07,13.069200,13.246200,12.853900,12.953800,11.855902,2200250
2015-10-08,12.892300,12.984600,12.476900,12.500000,11.440561,2447640
2015-10-09,12.692300,12.692300,11.976900,12.276900,11.236370,2982720
2015-10-13,12.384600,12.600000,12.261500,12.569200,11.503898,2943200
2015-10-14,12.561500,12.661500,12.392300,12.423100,11.370181,2567760
2015-10-15,12.523100,12.523100,12.146100,12.453800,11.398281,1508000
2015-10-16,12.530800,12.530800,12.200000,12.307700,11.264562,1904760
2015-10-19,12.307700,12.453800,12.184600,12.238500,11.201224,1937390
2015-10-20,12.238500,12.323100,11.992300,12.269200,11.229323,2218190
2015-10-21,12.300000,12.300000,11.992300,12.046200,11.025223,1352520
2015-10-22,12.046200,12.238500,12.038500,12.192300,11.158941,1521000
2015-10-23,12.200000,12.446100,12.146100,12.192300,11.158941,1651000
2015-10-26,12.123100,12.253800,11.923100,12.038500,11.018177,1513590
2015-10-27,12.092300,12.100000,11.876900,12.007700,10.989988,2858180
2015-10-28,11.761500,11.761500,11.600000,11.661500,10.673129,663910
2015-10-29,11.576900,11.746200,11.176900,11.176900,10.229600,3526250
2015-10-30,11.223100,11.323100,10.976900,11.076900,10.138079,2776410
