Date,Open,High,Low,Close,Adj Close,Volume
2015-02-09,50.023102,50.745998,49.820702,50.187000,35.119942,564515
2015-02-10,50.129200,51.835201,50.052101,50.842400,35.578579,1238488
2015-02-11,48.548500,49.146000,47.305099,49.146000,36.189602,1032851
2015-02-12,49.589401,49.974899,48.490601,49.974899,36.799965,949435
2015-02-13,49.618301,51.497799,49.589401,51.256802,37.743935,1394946
2015-02-18,51.179699,52.625500,50.591801,51.931499,38.240765,1650591
2015-02-19,51.854401,52.490601,51.526699,52.182098,38.425289,371225
2015-02-20,52.085701,52.240002,51.391800,51.738800,38.098858,871828
2015-02-23,51.247200,52.085701,50.774899,51.179699,37.687153,1077361
2015-02-24,51.305000,52.220699,50.485802,51.430302,37.871696,1260898
2015-02-25,51.372501,52.808601,51.372501,51.536400,37.949818,811548
2015-02-26,52.027901,52.220699,50.553200,51.218300,37.715580,635273
2015-02-27,51.083401,52.172501,50.649601,50.987000,37.545258,952547
2015-03-02,50.755600,51.179699,50.196602,50.553200,37.225819,643159
2015-03-03,50.591801,51.507401,50.312302,50.572498,37.240036,1374922
2015-03-04,49.338799,50.312302,48.779800,49.252102,36.267738,1131623
2015-03-05,49.155701,49.444801,48.548500,49.059299,36.125755,1584189
2015-03-06,48.991798,49.444801,48.201500,48.375000,35.621853,672832
2015-03-09,48.240002,48.587002,47.256901,47.305099,34.834023,957008
2015-03-10,47.044899,47.748501,46.543701,46.803902,34.464939,1942964
2015-03-11,47.709900,47.883400,46.418400,47.883400,35.259861,1681612
2015-03-12,47.893101,48.972500,47.690701,48.095501,35.416042,3096271
2015-03-13,47.546101,49.425499,47.546101,49.059299,36.125755,1786402
2015-03-16,49.637600,50.071301,48.191799,48.683399,35.848961,1191695
2015-03-17,49.146000,50.987000,48.991798,50.948399,37.516834,1317650
2015-03-18,50.649601,52.288200,50.187000,51.536400,37.949818,1798437
2015-03-19,51.372501,51.767700,48.625599,48.962898,36.054779,1523598
2015-03-20,49.579800,50.119499,47.497898,47.709900,35.132099,2939087
2015-03-23,48.037601,48.056900,47.073799,47.517200,34.990211,876186
2015-03-24,47.237598,49.155701,47.237598,49.107498,36.161251,1322630
2015-03-25,49.309898,49.811100,48.693001,49.059299,36.125755,1001518
2015-03-26,49.155701,49.290600,46.514801,46.534000,34.266201,3361357
2015-03-27,46.659302,47.150902,45.705101,46.350899,34.131378,2260860
2015-03-30,46.264198,48.288200,46.264198,47.411098,34.912079,1706617
2015-03-31,47.729198,48.114700,46.861801,47.690701,35.117966,2462554
2015-04-01,47.690701,48.133999,47.035198,47.671398,35.103748,2092989
2015-04-02,49.849998,50.369999,48.820000,48.919998,36.023186,2173300
2015-04-06,49.470001,49.660000,48.060001,48.209999,35.500362,2398100
2015-04-07,48.779999,48.799999,46.439999,46.849998,34.498901,2310800
2015-04-08,47.200001,47.660000,46.520000,47.500000,34.977539,2463000
2015-04-09,47.419998,48.049999,46.990002,47.389999,34.896538,1398900
2015-04-10,47.080002,47.419998,46.630001,46.860001,34.518696,1250400
2015-04-13,46.900002,47.230000,46.580002,47.049999,34.658665,1127800
2015-04-14,46.810001,47.000000,45.810001,46.380001,34.165119,1678400
2015-04-15,46.490002,46.700001,45.919998,46.259998,34.076717,1080300
2015-04-16,46.029999,47.270000,45.900002,46.730000,34.422932,1389100
2015-04-17,46.470001,47.549999,46.470001,47.130001,34.717598,1225000
2015-04-20,47.009998,48.439999,47.009998,47.779999,35.196407,2487900
2015-04-22,48.000000,49.500000,48.000000,49.299999,36.316086,1644800
2015-04-23,49.299999,49.330002,47.799999,47.950001,35.321632,859300
